pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BFS	B	1	10000	0.0017577777777777	10000	791	450000	100000
BFS	X	1	10000	0.0030766234518188	9999	5845	1899810	0
BFS	Y	1	10000	0.0030766234518188	9999	5845	1899810	0
BFS	A	1	10000	0.0030766234518188	9999	5845	1899810	0
BFS	B	1	10000	0.0021888888888888	10000	985	450000	100000
BFS	X	1	10000	0.0050578536759983	9998	9608	1899620	0
BFS	Y	1	10000	0.0050578536759983	9998	9608	1899620	0
BFS	A	1	10000	0.0050578536759983	9998	9608	1899620	0
BFS	B	1	10000	0.0036759231478703	9999	1654	449955	99990
BFS	X	1	10000	0.0069182257504132	9998	13142	1899620	0
BFS	Y	1	10000	0.0069182257504132	9998	13142	1899620	0
BFS	A	1	10000	0.0069182257504132	9998	13142	1899620	0
BFS	B	1	10000	0.0015111111111111	10000	680	450000	100000
BFS	X	1	10000	0.0023021052631578	10000	4374	1900000	0
BFS	Y	1	10000	0.0023021052631578	10000	4374	1900000	0
BFS	A	1	10000	0.0023021052631578	10000	4374	1900000	0
BFS	B	1	10000	0.0007866666666666	10000	354	450000	100000
BFS	X	1	10000	0.0043629778587296	9998	8288	1899620	0
BFS	Y	1	10000	0.0043629778587296	9998	8288	1899620	0
BFS	A	1	10000	0.0043629778587296	9998	8288	1899620	0
BFS	B	1	10000	0.0016044444444444	10000	722	450000	100000
BFS	X	1	10000	0.0063519055716715	9997	12065	1899430	0
BFS	Y	1	10000	0.0063519055716715	9997	12065	1899430	0
BFS	A	1	10000	0.0063519055716715	9997	12065	1899430	0
BFS	B	1	10000	0.0023780155793357	9999	1070	449955	99990
BFS	X	1	10000	0.0035784210526315	10000	6799	1900000	0
BFS	Y	1	10000	0.0035784210526315	10000	6799	1900000	0
BFS	A	1	10000	0.0035784210526315	10000	6799	1900000	0
BFS	B	1	10000	0.0035355555555555	10000	1591	450000	100000
BFS	X	1	10000	0.0040368421052631	10000	7670	1900000	0
BFS	Y	1	10000	0.0040368421052631	10000	7670	1900000	0
BFS	A	1	10000	0.0040368421052631	10000	7670	1900000	0
BFS	B	1	10000	0.0026688888888888	10000	1201	450000	100000
BFS	X	1	10000	0.0033984210526315	10000	6457	1900000	0
BFS	Y	1	10000	0.0033984210526315	10000	6457	1900000	0
BFS	A	1	10000	0.0033984210526315	10000	6457	1900000	0
BFS	B	1	10000	0.0024266666666666	10000	1092	450000	100000
BFS	X	1	10000	0.010807979235876	9997	20529	1899430	0
BFS	Y	1	10000	0.010807979235876	9997	20529	1899430	0
BFS	A	1	10000	0.010807979235876	9997	20529	1899430	0
BFS	B	1	10000	0.0022933333333333	10000	1032	450000	100000
BFS	X	1	10000	0.0042426315789473	10000	8061	1900000	0
BFS	Y	1	10000	0.0042426315789473	10000	8061	1900000	0
BFS	A	1	10000	0.0042426315789473	10000	8061	1900000	0
BFS	B	1	10000	0.0015111111111111	10000	680	450000	100000
BFS	X	1	10000	0.0043072728325464	9999	8183	1899810	0
BFS	Y	1	10000	0.0043072728325464	9999	8183	1899810	0
BFS	A	1	10000	0.0043072728325464	9999	8183	1899810	0
BFS	B	1	10000	0.00136	10000	612	450000	100000
BFS	X	1	10000	0.0026631578947368	10000	5060	1900000	0
BFS	Y	1	10000	0.0026631578947368	10000	5060	1900000	0
BFS	A	1	10000	0.0026631578947368	10000	5060	1900000	0
BFS	B	1	10000	0.0016488888888888	10000	742	450000	100000
BFS	X	1	10000	0.0023465504445181	9999	4458	1899810	0
BFS	Y	1	10000	0.0023465504445181	9999	4458	1899810	0
BFS	A	1	10000	0.0023465504445181	9999	4458	1899810	0
BFS	B	1	10000	0.004	10000	1800	450000	100000
BFS	X	1	10000	0.0038610526315789	10000	7336	1900000	0
BFS	Y	1	10000	0.0038610526315789	10000	7336	1900000	0
BFS	A	1	10000	0.0038610526315789	10000	7336	1900000	0
BFS	B	1	10000	0.0018066666666666	10000	813	450000	100000
BFS	X	1	10000	0.0022436842105263	10000	4263	1900000	0
BFS	Y	1	10000	0.0022436842105263	10000	4263	1900000	0
BFS	A	1	10000	0.0022436842105263	10000	4263	1900000	0
BFS	B	1	10000	0.0011488888888888	10000	517	450000	100000
BFS	X	1	10000	0.0036815789473684	10000	6995	1900000	0
BFS	Y	1	10000	0.0036815789473684	10000	6995	1900000	0
BFS	A	1	10000	0.0036815789473684	10000	6995	1900000	0
BFS	B	1	10000	0.0011377777777777	10000	512	450000	100000
BFS	X	1	10000	0.0049142105263157	10000	9337	1900000	0
BFS	Y	1	10000	0.0049142105263157	10000	9337	1900000	0
BFS	A	1	10000	0.0049142105263157	10000	9337	1900000	0
BFS	B	1	10000	0.0007777777777777	10000	350	450000	100000
BFS	X	1	10000	0.0024257894736842	10000	4609	1900000	0
BFS	Y	1	10000	0.0024257894736842	10000	4609	1900000	0
BFS	A	1	10000	0.0024257894736842	10000	4609	1900000	0
BFS	B	1	10000	0.0018155555555555	10000	817	450000	100000
BFS	X	1	10000	0.0018831578947368	10000	3578	1900000	0
BFS	Y	1	10000	0.0018831578947368	10000	3578	1900000	0
BFS	A	1	10000	0.0018831578947368	10000	3578	1900000	0
BFS	B	1	10000	0.0018888888888888	10000	850	450000	100000
BFS	X	1	10000	0.0043120101483832	9999	8192	1899810	0
BFS	Y	1	10000	0.0043120101483832	9999	8192	1899810	0
BFS	A	1	10000	0.0043120101483832	9999	8192	1899810	0
BFS	B	1	10000	0.0022244444444444	10000	1001	450000	100000
BFS	X	1	10000	0.0037030018791352	9999	7035	1899810	0
BFS	Y	1	10000	0.0037030018791352	9999	7035	1899810	0
BFS	A	1	10000	0.0037030018791352	9999	7035	1899810	0
BFS	B	1	10000	0.0019333333333333	10000	870	450000	100000
BFS	X	1	10000	0.0028952631578947	10000	5501	1900000	0
BFS	Y	1	10000	0.0028952631578947	10000	5501	1900000	0
BFS	A	1	10000	0.0028952631578947	10000	5501	1900000	0
BFS	B	1	10000	0.0017644444444444	10000	794	450000	100000
BFS	X	1	10000	0.0041857894736842	10000	7953	1900000	0
BFS	Y	1	10000	0.0041857894736842	10000	7953	1900000	0
BFS	A	1	10000	0.0041857894736842	10000	7953	1900000	0
BFS	B	1	10000	0.0018288888888888	10000	823	450000	100000
BFS	X	1	10000	0.0040828037885049	9997	7755	1899430	0
BFS	Y	1	10000	0.0040828037885049	9997	7755	1899430	0
BFS	A	1	10000	0.0040828037885049	9997	7755	1899430	0
BFS	B	1	10000	0.0010044444444444	10000	452	450000	100000
BFS	X	1	10000	0.0031447368421052	10000	5975	1900000	0
BFS	Y	1	10000	0.0031447368421052	10000	5975	1900000	0
BFS	A	1	10000	0.0031447368421052	10000	5975	1900000	0
BFS	B	1	10000	0.0012066666666666	10000	543	450000	100000
BFS	X	1	10000	0.0019315789473684	10000	3670	1900000	0
BFS	Y	1	10000	0.0019315789473684	10000	3670	1900000	0
BFS	A	1	10000	0.0019315789473684	10000	3670	1900000	0
BFS	B	1	10000	0.0012977777777777	10000	584	450000	100000
BFS	X	1	10000	0.0019094736842105	10000	3628	1900000	0
BFS	Y	1	10000	0.0019094736842105	10000	3628	1900000	0
BFS	A	1	10000	0.0019094736842105	10000	3628	1900000	0
BFS	B	1	10000	0.0034066666666666	10000	1533	450000	100000
BFS	X	1	10000	0.0043026315789473	10000	8175	1900000	0
BFS	Y	1	10000	0.0043026315789473	10000	8175	1900000	0
BFS	A	1	10000	0.0043026315789473	10000	8175	1900000	0
BFS	B	1	10000	0.0032866666666666	10000	1479	450000	100000
BFS	X	1	10000	0.0028068421052631	10000	5333	1900000	0
BFS	Y	1	10000	0.0028068421052631	10000	5333	1900000	0
BFS	A	1	10000	0.0028068421052631	10000	5333	1900000	0
BFS	B	1	10000	0.0047266666666666	10000	2127	450000	100000
BFS	X	1	10000	0.0028494736842105	10000	5414	1900000	0
BFS	Y	1	10000	0.0028494736842105	10000	5414	1900000	0
BFS	A	1	10000	0.0028494736842105	10000	5414	1900000	0
BFS	B	1	10000	0.0017022222222222	10000	766	450000	100000
BFS	X	1	10000	0.0031242105263157	10000	5936	1900000	0
BFS	Y	1	10000	0.0031242105263157	10000	5936	1900000	0
BFS	A	1	10000	0.0031242105263157	10000	5936	1900000	0
BFS	B	1	10000	0.00218	10000	981	450000	100000
BFS	X	1	10000	0.0059036842105263	10000	11217	1900000	0
BFS	Y	1	10000	0.0059036842105263	10000	11217	1900000	0
BFS	A	1	10000	0.0059036842105263	10000	11217	1900000	0
BFS	B	1	10000	0.00206	10000	927	450000	100000
BFS	X	1	10000	0.0060032319021375	9999	11405	1899810	0
BFS	Y	1	10000	0.0060032319021375	9999	11405	1899810	0
BFS	A	1	10000	0.0060032319021375	9999	11405	1899810	0
BFS	B	1	10000	0.0007311111111111	10000	329	450000	100000
BFS	X	1	10000	0.0029060800816923	9999	5521	1899810	0
BFS	Y	1	10000	0.0029060800816923	9999	5521	1899810	0
BFS	A	1	10000	0.0029060800816923	9999	5521	1899810	0
BFS	B	1	10000	0.0029911111111111	10000	1346	450000	100000
BFS	X	1	10000	0.0031842105263157	10000	6050	1900000	0
BFS	Y	1	10000	0.0031842105263157	10000	6050	1900000	0
BFS	A	1	10000	0.0031842105263157	10000	6050	1900000	0
BFS	B	1	10000	0.0040466666666666	10000	1821	450000	100000
BFS	X	1	10000	0.0078413104468341	9999	14897	1899810	0
BFS	Y	1	10000	0.0078413104468341	9999	14897	1899810	0
BFS	A	1	10000	0.0078413104468341	9999	14897	1899810	0
BFS	B	1	10000	0.0024177777777777	10000	1088	450000	100000
BFS	X	1	10000	0.0060269948726587	9998	11449	1899620	0
BFS	Y	1	10000	0.0060269948726587	9998	11449	1899620	0
BFS	A	1	10000	0.0060269948726587	9998	11449	1899620	0
BFS	B	1	10000	0.0012288888888888	10000	553	450000	100000
BFS	X	1	10000	0.004267695644392	9998	8107	1899620	0
BFS	Y	1	10000	0.004267695644392	9998	8107	1899620	0
BFS	A	1	10000	0.004267695644392	9998	8107	1899620	0
BFS	B	1	10000	0.0055	10000	2475	450000	100000
BFS	X	1	10000	0.0013357894736842	10000	2538	1900000	0
BFS	Y	1	10000	0.0013357894736842	10000	2538	1900000	0
BFS	A	1	10000	0.0013357894736842	10000	2538	1900000	0
BFS	B	1	10000	0.0008422222222222	10000	379	450000	100000
BFS	X	1	10000	0.0034635042451613	9999	6580	1899810	0
BFS	Y	1	10000	0.0034635042451613	9999	6580	1899810	0
BFS	A	1	10000	0.0034635042451613	9999	6580	1899810	0
BFS	B	1	10000	0.0014555555555555	10000	655	450000	100000
BFS	X	1	10000	0.0037444330971457	9998	7113	1899620	0
BFS	Y	1	10000	0.0037444330971457	9998	7113	1899620	0
BFS	A	1	10000	0.0037444330971457	9998	7113	1899620	0
BFS	B	1	10000	0.0035266666666666	10000	1587	450000	100000
BFS	X	1	10000	0.0028542105263157	10000	5423	1900000	0
BFS	Y	1	10000	0.0028542105263157	10000	5423	1900000	0
BFS	A	1	10000	0.0028542105263157	10000	5423	1900000	0
BFS	B	1	10000	0.0012777777777777	10000	575	450000	100000
BFS	X	1	10000	0.0057059665971651	9996	10837	1899240	0
BFS	Y	1	10000	0.0057059665971651	9996	10837	1899240	0
BFS	A	1	10000	0.0057059665971651	9996	10837	1899240	0
BFS	B	1	10000	0.0007955555555555	10000	358	450000	100000
BFS	X	1	10000	0.0028431578947368	10000	5402	1900000	0
BFS	Y	1	10000	0.0028431578947368	10000	5402	1900000	0
BFS	A	1	10000	0.0028431578947368	10000	5402	1900000	0
BFS	B	1	10000	0.0063088888888888	10000	2839	450000	100000
BFS	X	1	10000	0.0034824535085087	9999	6616	1899810	0
BFS	Y	1	10000	0.0034824535085087	9999	6616	1899810	0
BFS	A	1	10000	0.0034824535085087	9999	6616	1899810	0
BFS	B	1	10000	0.0032511111111111	10000	1463	450000	100000
BFS	X	1	10000	0.0040547368421052	10000	7704	1900000	0
BFS	Y	1	10000	0.0040547368421052	10000	7704	1900000	0
BFS	A	1	10000	0.0040547368421052	10000	7704	1900000	0
BFS	B	1	10000	0.0011733333333333	10000	528	450000	100000
BFS	X	1	10000	0.0035721052631578	10000	6787	1900000	0
BFS	Y	1	10000	0.0035721052631578	10000	6787	1900000	0
BFS	A	1	10000	0.0035721052631578	10000	6787	1900000	0
BFS	B	1	10000	0.0028711111111111	10000	1292	450000	100000
BFS	X	1	10000	0.002778947368421	10000	5280	1900000	0
BFS	Y	1	10000	0.002778947368421	10000	5280	1900000	0
BFS	A	1	10000	0.002778947368421	10000	5280	1900000	0
BFS	B	1	10000	0.0018577777777777	10000	836	450000	100000
BFS	X	1	10000	0.00267	10000	5073	1900000	0
BFS	Y	1	10000	0.00267	10000	5073	1900000	0
BFS	A	1	10000	0.00267	10000	5073	1900000	0
BFS	B	1	10000	0.0020690957984687	9999	931	449955	99990
BFS	X	1	10000	0.0049110526315789	10000	9331	1900000	0
BFS	Y	1	10000	0.0049110526315789	10000	9331	1900000	0
BFS	A	1	10000	0.0049110526315789	10000	9331	1900000	0
BFS	B	1	10000	0.0049377777777777	10000	2222	450000	100000
BFS	X	1	10000	0.0016768421052631	10000	3186	1900000	0
BFS	Y	1	10000	0.0016768421052631	10000	3186	1900000	0
BFS	A	1	10000	0.0016768421052631	10000	3186	1900000	0
BFS	B	1	10000	0.0009688888888888	10000	436	450000	100000
BFS	X	1	10000	0.0015747368421052	10000	2992	1900000	0
BFS	Y	1	10000	0.0015747368421052	10000	2992	1900000	0
BFS	A	1	10000	0.0015747368421052	10000	2992	1900000	0
BFS	B	1	10000	0.0017133333333333	10000	771	450000	100000
BFS	X	1	10000	0.0034326315789473	10000	6522	1900000	0
BFS	Y	1	10000	0.0034326315789473	10000	6522	1900000	0
BFS	A	1	10000	0.0034326315789473	10000	6522	1900000	0
BFS	B	1	10000	0.0014488888888888	10000	652	450000	100000
BFS	X	1	10000	0.0042924374348553	9998	8154	1899620	0
BFS	Y	1	10000	0.0042924374348553	9998	8154	1899620	0
BFS	A	1	10000	0.0042924374348553	9998	8154	1899620	0
BFS	B	1	10000	0.0007377777777777	10000	332	450000	100000
BFS	X	1	10000	0.0020935766100588	9998	3977	1899620	0
BFS	Y	1	10000	0.0020935766100588	9998	3977	1899620	0
BFS	A	1	10000	0.0020935766100588	9998	3977	1899620	0
BFS	B	1	10000	0.0009066666666666	10000	408	450000	100000
BFS	X	1	10000	0.0037856417220669	9999	7192	1899810	0
BFS	Y	1	10000	0.0037856417220669	9999	7192	1899810	0
BFS	A	1	10000	0.0037856417220669	9999	7192	1899810	0
BFS	B	1	10000	0.00302	10000	1359	450000	100000
BFS	X	1	10000	0.0031810526315789	10000	6044	1900000	0
BFS	Y	1	10000	0.0031810526315789	10000	6044	1900000	0
BFS	A	1	10000	0.0031810526315789	10000	6044	1900000	0
BFS	B	1	10000	0.0012288888888888	10000	553	450000	100000
BFS	X	1	10000	0.0076018128128602	9999	14442	1899810	0
BFS	Y	1	10000	0.0076018128128602	9999	14442	1899810	0
BFS	A	1	10000	0.0076018128128602	9999	14442	1899810	0
BFS	B	1	10000	0.0006977777777777	10000	314	450000	100000
BFS	X	1	10000	0.0029705263157894	10000	5644	1900000	0
BFS	Y	1	10000	0.0029705263157894	10000	5644	1900000	0
BFS	A	1	10000	0.0029705263157894	10000	5644	1900000	0
BFS	B	1	10000	0.0002888888888888	10000	130	450000	100000
BFS	X	1	10000	0.0044973684210526	10000	8545	1900000	0
BFS	Y	1	10000	0.0044973684210526	10000	8545	1900000	0
BFS	A	1	10000	0.0044973684210526	10000	8545	1900000	0
BFS	B	1	10000	0.0012555555555555	10000	565	450000	100000
BFS	X	1	10000	0.0033368421052631	10000	6340	1900000	0
BFS	Y	1	10000	0.0033368421052631	10000	6340	1900000	0
BFS	A	1	10000	0.0033368421052631	10000	6340	1900000	0
BFS	B	1	10000	0.0005644444444444	10000	254	450000	100000
BFS	X	1	10000	0.0015305263157894	10000	2908	1900000	0
BFS	Y	1	10000	0.0015305263157894	10000	2908	1900000	0
BFS	A	1	10000	0.0015305263157894	10000	2908	1900000	0
BFS	B	1	10000	0.0005977777777777	10000	269	450000	100000
BFS	X	1	10000	0.0029873684210526	10000	5676	1900000	0
BFS	Y	1	10000	0.0029873684210526	10000	5676	1900000	0
BFS	A	1	10000	0.0029873684210526	10000	5676	1900000	0
BFS	B	1	10000	0.0005555555555555	10000	250	450000	100000
BFS	X	1	10000	0.0055447931691601	9998	10533	1899620	0
BFS	Y	1	10000	0.0055447931691601	9998	10533	1899620	0
BFS	A	1	10000	0.0055447931691601	9998	10533	1899620	0
BFS	B	1	10000	0.0019088888888888	10000	859	450000	100000
BFS	X	1	10000	0.0050736652612629	9999	9639	1899810	0
BFS	Y	1	10000	0.0050736652612629	9999	9639	1899810	0
BFS	A	1	10000	0.0050736652612629	9999	9639	1899810	0
BFS	B	1	10000	0.0081244444444444	10000	3656	450000	100000
BFS	X	1	10000	0.0057026755307109	9999	10834	1899810	0
BFS	Y	1	10000	0.0057026755307109	9999	10834	1899810	0
BFS	A	1	10000	0.0057026755307109	9999	10834	1899810	0
BFS	B	1	10000	0.0024111111111111	10000	1085	450000	100000
BFS	X	1	10000	0.0020805263157894	10000	3953	1900000	0
BFS	Y	1	10000	0.0020805263157894	10000	3953	1900000	0
BFS	A	1	10000	0.0020805263157894	10000	3953	1900000	0
BFS	B	1	10000	0.0025644444444444	10000	1154	450000	100000
BFS	X	1	10000	0.0028405263157894	10000	5397	1900000	0
BFS	Y	1	10000	0.0028405263157894	10000	5397	1900000	0
BFS	A	1	10000	0.0028405263157894	10000	5397	1900000	0
BFS	B	1	10000	0.0034870153682034	9999	1569	449955	99990
BFS	X	1	10000	0.005050505050505	9999	9595	1899810	0
BFS	Y	1	10000	0.005050505050505	9999	9595	1899810	0
BFS	A	1	10000	0.005050505050505	9999	9595	1899810	0
BFS	B	1	10000	0.00066	10000	297	450000	100000
BFS	X	1	10000	0.0050384210526315	10000	9573	1900000	0
BFS	Y	1	10000	0.0050384210526315	10000	9573	1900000	0
BFS	A	1	10000	0.0050384210526315	10000	9573	1900000	0
BFS	B	1	10000	0.0009733333333333	10000	438	450000	100000
BFS	X	1	10000	0.002738947368421	10000	5204	1900000	0
BFS	Y	1	10000	0.002738947368421	10000	5204	1900000	0
BFS	A	1	10000	0.002738947368421	10000	5204	1900000	0
BFS	B	1	10000	0.0011022222222222	10000	496	450000	100000
BFS	X	1	10000	0.0035173684210526	10000	6683	1900000	0
BFS	Y	1	10000	0.0035173684210526	10000	6683	1900000	0
BFS	A	1	10000	0.0035173684210526	10000	6683	1900000	0
BFS	B	1	10000	0.0010888888888888	10000	490	450000	100000
BFS	X	1	10000	0.0028697606602765	9999	5452	1899810	0
BFS	Y	1	10000	0.0028697606602765	9999	5452	1899810	0
BFS	A	1	10000	0.0028697606602765	9999	5452	1899810	0
BFS	B	1	10000	0.0019066666666666	10000	858	450000	100000
BFS	X	1	10000	0.0019526315789473	10000	3710	1900000	0
BFS	Y	1	10000	0.0019526315789473	10000	3710	1900000	0
BFS	A	1	10000	0.0019526315789473	10000	3710	1900000	0
BFS	B	1	10000	0.0011688888888888	10000	526	450000	100000
BFS	X	1	10000	0.0018505263157894	10000	3516	1900000	0
BFS	Y	1	10000	0.0018505263157894	10000	3516	1900000	0
BFS	A	1	10000	0.0018505263157894	10000	3516	1900000	0
BFS	B	1	10000	0.0039111111111111	10000	1760	450000	100000
BFS	X	1	10000	0.0028	10000	5320	1900000	0
BFS	Y	1	10000	0.0028	10000	5320	1900000	0
BFS	A	1	10000	0.0028	10000	5320	1900000	0
BFS	B	1	10000	0.0019777777777777	10000	890	450000	100000
BFS	X	1	10000	0.0032178947368421	10000	6114	1900000	0
BFS	Y	1	10000	0.0032178947368421	10000	6114	1900000	0
BFS	A	1	10000	0.0032178947368421	10000	6114	1900000	0
BFS	B	1	10000	0.0050377777777777	10000	2267	450000	100000
BFS	X	1	10000	0.0076188921994925	9998	14473	1899620	0
BFS	Y	1	10000	0.0076188921994925	9998	14473	1899620	0
BFS	A	1	10000	0.0076188921994925	9998	14473	1899620	0
BFS	B	1	10000	0.0060244444444444	10000	2711	450000	100000
BFS	X	1	10000	0.0154318549300299	9993	29300	1898670	0
BFS	Y	1	10000	0.0154318549300299	9993	29300	1898670	0
BFS	A	1	10000	0.0154318549300299	9993	29300	1898670	0
BFS	B	1	10000	0.0023446789123356	9999	1055	449955	99990
BFS	X	1	10000	0.0136636739422342	9995	25948	1899050	0
BFS	Y	1	10000	0.0136636739422342	9995	25948	1899050	0
BFS	A	1	10000	0.0136636739422342	9995	25948	1899050	0
BFS	B	1	10000	0.00206	10000	927	450000	100000
BFS	X	1	10000	0.0048120601533837	9999	9142	1899810	0
BFS	Y	1	10000	0.0048120601533837	9999	9142	1899810	0
BFS	A	1	10000	0.0048120601533837	9999	9142	1899810	0
BFS	B	1	10000	0.0016777777777777	10000	755	450000	100000
BFS	X	1	10000	0.0076580868997541	9997	14546	1899430	0
BFS	Y	1	10000	0.0076580868997541	9997	14546	1899430	0
BFS	A	1	10000	0.0076580868997541	9997	14546	1899430	0
BFS	B	1	10000	0.0020111111111111	10000	905	450000	100000
BFS	X	1	10000	0.0029126315789473	10000	5534	1900000	0
BFS	Y	1	10000	0.0029126315789473	10000	5534	1900000	0
BFS	A	1	10000	0.0029126315789473	10000	5534	1900000	0
BFS	B	1	10000	0.0009533333333333	10000	429	450000	100000
BFS	X	1	10000	0.0022505263157894	10000	4276	1900000	0
BFS	Y	1	10000	0.0022505263157894	10000	4276	1900000	0
BFS	A	1	10000	0.0022505263157894	10000	4276	1900000	0
BFS	B	1	10000	0.0021755555555555	10000	979	450000	100000
BFS	X	1	10000	0.0019810526315789	10000	3764	1900000	0
BFS	Y	1	10000	0.0019810526315789	10000	3764	1900000	0
BFS	A	1	10000	0.0019810526315789	10000	3764	1900000	0
BFS	B	1	10000	0.0019244444444444	10000	866	450000	100000
BFS	X	1	10000	0.0086143544498373	9998	16364	1899620	0
BFS	Y	1	10000	0.0086143544498373	9998	16364	1899620	0
BFS	A	1	10000	0.0086143544498373	9998	16364	1899620	0
BFS	B	1	10000	0.0027133333333333	10000	1221	450000	100000
BFS	X	1	10000	0.0046763157894736	10000	8885	1900000	0
BFS	Y	1	10000	0.0046763157894736	10000	8885	1900000	0
BFS	A	1	10000	0.0046763157894736	10000	8885	1900000	0
BFS	B	1	10000	0.0007755555555555	10000	349	450000	100000
BFS	X	1	10000	0.0019363157894736	10000	3679	1900000	0
BFS	Y	1	10000	0.0019363157894736	10000	3679	1900000	0
BFS	A	1	10000	0.0019363157894736	10000	3679	1900000	0
BFS	B	1	10000	0.0006177777777777	10000	278	450000	100000
BFS	X	1	10000	0.00225	10000	4275	1900000	0
BFS	Y	1	10000	0.00225	10000	4275	1900000	0
BFS	A	1	10000	0.00225	10000	4275	1900000	0
BFS	B	1	10000	0.0013933333333333	10000	627	450000	100000
BFS	X	1	10000	0.0026660560792921	9999	5065	1899810	0
BFS	Y	1	10000	0.0026660560792921	9999	5065	1899810	0
BFS	A	1	10000	0.0026660560792921	9999	5065	1899810	0
BFS	B	1	10000	0.00088	10000	396	450000	100000
BFS	X	1	10000	0.0037735352482616	9999	7169	1899810	0
BFS	Y	1	10000	0.0037735352482616	9999	7169	1899810	0
BFS	A	1	10000	0.0037735352482616	9999	7169	1899810	0
BFS	B	1	10000	0.00156	10000	702	450000	100000
BFS	X	1	10000	0.0082816563312662	9998	15732	1899620	0
BFS	Y	1	10000	0.0082816563312662	9998	15732	1899620	0
BFS	A	1	10000	0.0082816563312662	9998	15732	1899620	0
BFS	B	1	10000	0.0018488888888888	10000	832	450000	100000
BFS	X	1	10000	0.0042373684210526	10000	8051	1900000	0
BFS	Y	1	10000	0.0042373684210526	10000	8051	1900000	0
BFS	A	1	10000	0.0042373684210526	10000	8051	1900000	0
BFS	B	1	10000	0.0019	10000	855	450000	100000
BFS	X	1	10000	0.0037205263157894	10000	7069	1900000	0
BFS	Y	1	10000	0.0037205263157894	10000	7069	1900000	0
BFS	A	1	10000	0.0037205263157894	10000	7069	1900000	0
BFS	B	1	10000	0.0021177777777777	10000	953	450000	100000
